"source_associate_id","kwuid","growth_share_sponsor_source_id","proposed_growth_share_sponsor","temporary_growth_share_sponsor","vested","vesting_start_period","listing_approval_required","exclude_from_individual_reports","source_market_center_id","source_team_id"
"5397","000050","973","","false","false","2020-06-12T00:00:00","false","false","47",""
"5398","709101","102","","false","false","2020-06-12T00:00:00","true","false","40",""
"5399","709103","3298","","false","false","2020-06-12T00:00:00","true","false","26",""
"5400","709348","1602","","false","false","2020-06-15T00:00:00","false","false","47",""
"5401","709356","973","","false","false","2020-06-15T00:00:00","true","false","47",""
"5402","709368","3917","","false","false","2020-06-15T00:00:00","true","false","124",""
"5403","709733","3298","","false","false","2020-06-17T00:00:00","true","false","26",""
"5404","709715","1769","","false","false","2022-01-14T00:00:00","true","false","71",""
"5405","709751","440","","false","false","2020-06-18T00:00:00","true","false","44",""
"5406","709928","3589","","false","false","2020-06-18T00:00:00","true","false","43","217"
"5407","709929","1542","","false","false","2020-06-18T00:00:00","false","false","76",""
"5408","709930","1769","","false","false","2020-06-18T00:00:00","false","false","71",""
"5409","709933","364","","false","false","2020-06-18T00:00:00","true","false","94",""
"5410","709937","3751","","false","false","2023-02-07T00:00:00","true","false","76",""
"5411","709940","102","","false","false","2020-06-18T00:00:00","false","false","40",""
"5412","709941","43","","false","false","2020-06-18T00:00:00","true","false","94",""
"5413","710116","3840","","false","false","2020-06-19T00:00:00","false","false","115",""
"5414","710489","195","","false","false","2020-06-23T00:00:00","false","false","50",""
"5415","710479","102","","false","false","2020-06-23T00:00:00","true","false","40",""
"5416","710473","102","","false","false","2020-06-23T00:00:00","false","false","40",""
"5417","710484","3689","","false","false","2020-06-23T00:00:00","true","false","26",""
"5418","710486","3444","","false","false","2020-09-01T00:00:00","false","false","184",""
"5419","710487","179","","false","false","2020-06-23T00:00:00","false","false","47",""
"5420","710488","179","","false","false","2020-06-23T00:00:00","false","false","47",""
"5421","709736","3589","","false","false","2020-06-23T00:00:00","true","false","26",""
"5422","709737","1572","","false","false","2020-06-23T00:00:00","true","false","26",""
"5423","710710","102","","false","false","2024-02-16T00:00:00","true","false","234",""
"5424","710711","672","","false","false","2020-06-25T00:00:00","true","false","28",""
"5425","710712","973","","false","false","2020-06-25T00:00:00","true","false","47",""
"5426","710759","841","","false","false","2020-06-25T00:00:00","true","false","115",""
"5427","710764","5292","","false","false","2020-06-25T00:00:00","true","false","115",""
"5428","710765","3747","","false","false","2020-06-25T00:00:00","true","false","26",""
"5429","710766","5171","","false","false","2020-06-25T00:00:00","true","false","26",""
"5430","710767","1572","","false","false","2020-06-25T00:00:00","true","false","124",""
"5431","710770","3258","","false","false","2023-02-24T00:00:00","true","false","28",""
"5432","710771","1772","","false","false","2020-06-25T00:00:00","true","false","94",""
"5433","710914","22","","false","false","2020-06-25T00:00:00","true","false","94",""
"5434","710960","841","","false","false","2020-06-26T00:00:00","true","false","115",""
"5435","710962","672","","false","false","2020-06-26T00:00:00","true","false","28",""
"5436","710953","1266","","false","false","2020-06-26T00:00:00","false","false","47",""
"5437","710955","3589","","false","false","2020-06-26T00:00:00","true","false","44",""
"5438","710957","1772","","false","false","2020-06-26T00:00:00","false","false","26",""
"5439","710959","1783","","false","false","2020-06-26T00:00:00","true","false","26",""
"5440","710968","3589","","false","false","2020-06-26T00:00:00","false","false","44",""
"5441","710980","3589","","false","false","2023-09-06T00:00:00","true","false","43",""
"5442","710982","3589","","false","false","2020-06-26T00:00:00","true","false","44","217"
"5443","710983","4553","","false","false","2020-06-26T00:00:00","true","false","43",""
"5444","711166","3743","","false","false","2020-06-26T00:00:00","false","false","40",""
"5445","710916","929","","false","false","2020-06-26T00:00:00","false","false","115",""
"5446","710917","102","","false","false","2020-06-26T00:00:00","false","false","40",""
"5447","710927","1646","","false","false","2020-06-26T00:00:00","true","false","72",""
"5448","711976","973","","false","false","2020-07-01T00:00:00","false","false","47",""
"5449","711978","4634","","false","false","2020-07-01T00:00:00","false","false","76",""
"5450","711980","179","","false","false","2020-07-01T00:00:00","false","false","47",""
"5451","711962","259","","false","false","2020-07-01T00:00:00","false","false","50",""
"5452","711960","50","","false","false","2021-11-03T00:00:00","false","false","43",""
"5453","712483","3589","","false","false","2020-07-06T00:00:00","false","false","43",""
"5454","712828","4276","","false","false","2020-07-08T00:00:00","true","false","28",""
"5455","712830","4939","","false","false","2020-07-08T00:00:00","false","false","26",""
"5456","712950","4490","","false","false","2020-07-08T00:00:00","true","false","76","323"
"5457","712949","1769","","false","false","2020-07-08T00:00:00","false","false","71",""
"5458","712954","1572","","false","false","2020-07-08T00:00:00","false","false","26",""
"5459","712947","572","","false","false","2020-07-08T00:00:00","false","false","50",""
"5460","712951","3589","","false","false","2020-07-08T00:00:00","false","false","40",""
"5461","712948","1306","","false","false","2020-07-08T00:00:00","true","false","76",""
"5462","713011","57","","false","false","2020-07-09T00:00:00","true","false","124",""
"5463","713184","1646","","false","false","2020-07-10T00:00:00","false","false","72",""
"5464","713190","1646","","false","false","2020-07-10T00:00:00","false","false","72",""
"5465","713194","1646","","false","false","2021-03-31T00:00:00","true","false","72",""
"5466","713544","973","","false","false","2020-07-13T00:00:00","false","false","47",""
"5467","713545","3751","","false","false","2020-07-13T00:00:00","false","false","59",""
"5468","713546","3751","","false","false","2020-07-13T00:00:00","false","false","59",""
"5469","713547","3752","","false","false","2020-07-13T00:00:00","false","false","47",""
"5470","713336","5320","","false","false","2020-07-14T00:00:00","true","false","115",""
"5471","713332","3589","","false","false","2020-07-14T00:00:00","false","false","43",""
"5472","713817","135","","false","false","2020-07-15T00:00:00","true","false","44",""
"5473","713820","440","","false","false","2020-07-15T00:00:00","false","false","44",""
"5474","713821","3589","","false","false","2020-07-15T00:00:00","false","false","44",""
"5475","713802","5292","","false","false","2020-07-15T00:00:00","true","false","115",""
"5476","713822","440","","false","false","2020-07-15T00:00:00","false","false","44",""
"5477","713836","3752","","false","false","2020-07-15T00:00:00","false","false","47",""
"5478","713824","1719","","false","false","2020-07-15T00:00:00","true","false","44",""
"5479","713825","1542","","false","false","2020-07-15T00:00:00","false","false","44",""
"5480","713826","3309","","false","false","2020-07-15T00:00:00","false","false","43",""
"5481","713983","672","","false","false","2020-07-15T00:00:00","true","false","28",""
"5482","714206","1772","","false","false","2020-07-17T00:00:00","false","false","26",""
"5483","714205","1542","","false","false","2020-07-17T00:00:00","true","false","76",""
"5484","714101","4334","","false","false","2020-07-17T00:00:00","false","false","47",""
"5485","714219","3980","","false","false","2020-07-17T00:00:00","false","false","184",""
"5486","714218","3980","","false","false","2020-07-17T00:00:00","true","false","184","186"
"5487","714217","102","","false","false","2020-07-17T00:00:00","false","false","40",""
"5488","714223","3713","","false","false","2020-07-17T00:00:00","false","false","43",""
"5489","714222","3589","","false","false","2020-07-17T00:00:00","false","false","43",""
"5491","000051","841","","false","false","2020-07-17T00:00:00","false","false","115",""
"5492","714437","929","","false","false","2020-07-17T00:00:00","true","false","115",""
"5493","714438","841","","false","false","2020-07-17T00:00:00","false","false","115",""
"5494","714444","3661","","false","false","2020-07-17T00:00:00","false","false","71",""
"5495","714439","5486","","false","false","2020-09-01T00:00:00","true","false","184","186"
"5496","714702","706","","false","false","2020-07-20T00:00:00","true","false","28",""
"5497","714958","5292","","false","false","2020-07-21T00:00:00","true","false","115",""
"5498","715227","672","","false","false","2020-07-23T00:00:00","true","false","28",""
"5499","715246","929","","false","false","2020-07-23T00:00:00","true","false","115",""
"5500","715231","1051","","false","false","2020-07-23T00:00:00","false","false","37",""
"5501","715233","1051","","false","false","2022-03-16T00:00:00","false","false","37",""
"5502","715250","1646","","false","false","2020-07-23T00:00:00","false","false","115",""
"5503","715421","135","","false","false","2020-07-23T00:00:00","true","false","44",""
"5504","715422","440","","false","false","2020-07-23T00:00:00","false","false","72",""
"5505","715423","752","","false","false","2020-07-23T00:00:00","false","false","44",""
"5506","715456","3258","","false","false","2020-07-23T00:00:00","false","false","94",""
"5507","715458","3298","","false","false","2020-07-23T00:00:00","false","false","94",""
"5508","715478","102","","false","false","2020-07-23T00:00:00","false","false","40",""
"5509","715644","108","","false","false","2020-07-24T00:00:00","false","false","94",""
"5510","715645","3298","","false","false","2020-07-24T00:00:00","false","false","94",""
"5511","715646","4304","","false","false","2020-07-24T00:00:00","false","false","40",""
"5512","715901","3751","","false","false","2020-07-27T00:00:00","false","false","76",""
"5513","715930","669","","false","false","2020-07-27T00:00:00","false","false","37",""
"5514","717311","4122","","false","false","2020-08-03T00:00:00","false","false","72",""
"5515","717312","1783","","false","false","2021-12-10T00:00:00","false","false","26",""
"5516","717313","440","","false","false","2020-08-03T00:00:00","false","false","115",""
"5517","717323","528","","false","false","2020-08-03T00:00:00","false","false","28",""
"5518","717322","135","","false","false","2020-08-03T00:00:00","false","false","37",""
"5519","717324","672","","false","false","2022-10-27T00:00:00","false","false","209",""
"5520","717361","179","","false","false","2022-04-19T00:00:00","false","false","234",""
"5521","717444","3751","","false","false","2020-08-04T00:00:00","false","false","115",""
"5522","717447","5333","","false","false","2020-08-04T00:00:00","false","false","115",""
"5523","717568","1646","","false","false","2021-03-31T00:00:00","false","false","72",""
"5524","717567","4122","","false","false","2020-08-04T00:00:00","false","false","72",""
"5525","717569","471","","false","false","2020-08-04T00:00:00","false","false","50",""
"5526","717570","195","","false","false","2020-08-04T00:00:00","false","false","50",""
"5527","717572","1646","","false","false","2020-08-04T00:00:00","false","false","115",""
"5528","717585","309","","false","false","2020-08-04T00:00:00","false","false","40",""
"5529","717586","5234","","false","false","2020-08-04T00:00:00","false","false","40",""
"5530","717587","52","","false","false","2020-08-04T00:00:00","false","false","115","80"
"5531","717809","1646","","false","false","2020-08-05T00:00:00","false","false","72",""
"5532","717810","3202","","false","false","2022-10-06T00:00:00","false","false","43",""
"5533","717815","547","","false","false","2020-08-05T00:00:00","false","false","70",""
"5534","717816","547","","false","false","2020-08-05T00:00:00","true","false","70",""
"5535","717817","572","","false","false","2020-08-05T00:00:00","false","false","50",""
"5536","717818","4225","","false","false","2020-08-05T00:00:00","false","false","50",""
"5537","717837","5234","","false","false","2022-05-26T00:00:00","false","false","234","118"
"5538","717838","308","","false","false","2020-08-08T00:00:00","false","false","234",""
"5539","718076","3689","","false","false","2020-08-08T00:00:00","false","false","26",""
"5540","718081","135","","false","false","2020-08-08T00:00:00","false","false","44",""
"5541","718126","8","","false","false","2020-08-08T00:00:00","false","false","40",""
"5542","718324","973","","false","false","2020-08-08T00:00:00","false","false","47",""
"5543","718325","672","","false","false","2020-08-08T00:00:00","true","false","28",""
"5544","718338","1646","","false","false","2020-08-08T00:00:00","false","false","72",""
"5545","718339","1646","","false","false","2020-08-08T00:00:00","false","false","72",""
"5546","718862","102","","false","false","2020-08-12T00:00:00","false","false","37",""
"5547","719078","672","","false","false","2020-08-12T00:00:00","true","false","28",""
"5548","719079","672","","false","false","2020-08-12T00:00:00","true","false","28",""
"5549","719138","3589","","false","false","2020-08-13T00:00:00","false","false","28",""
"5550","719139","3840","","false","false","2020-08-13T00:00:00","false","false","115",""
"5551","719141","22","","false","false","2020-08-13T00:00:00","true","false","124",""
"5552","719142","706","","false","false","2020-08-13T00:00:00","true","false","44",""
"5553","719143","135","","false","false","2020-08-13T00:00:00","true","false","44",""
"5554","719321","1646","","false","false","2023-03-22T00:00:00","false","false","72",""
"5555","719323","3589","","false","false","2020-08-14T00:00:00","true","false","43",""
"5556","719729","687","","false","false","2020-08-17T00:00:00","false","false","71",""
"5557","719730","4594","","false","false","2020-08-17T00:00:00","false","false","44",""
"5558","719732","179","","false","false","2020-08-17T00:00:00","false","false","76",""
"5559","719733","3751","","false","false","2020-08-17T00:00:00","false","false","76",""
"5560","719735","676","","false","false","2022-09-21T00:00:00","false","false","40",""
"5561","719744","672","","false","false","2020-08-17T00:00:00","true","false","28",""
"5562","719745","672","","false","false","2020-08-17T00:00:00","true","false","28",""
"5563","719747","672","","false","false","2020-08-17T00:00:00","true","false","28",""
"5564","719752","3224","","false","false","2020-08-17T00:00:00","false","false","45",""
"5565","719987","1776","","false","false","2020-08-18T00:00:00","false","false","72",""
"5566","719994","672","","false","false","2020-08-18T00:00:00","true","false","28",""
"5567","719995","5292","","false","false","2020-08-18T00:00:00","false","false","115",""
"5568","720005","672","","false","false","2022-10-24T00:00:00","true","false","28",""
"5569","720038","4889","","false","false","2020-08-19T00:00:00","false","false","26",""
"5570","720242","3840","","false","false","2020-08-20T00:00:00","false","false","115",""
"5571","720244","4769","","false","false","2020-08-20T00:00:00","false","false","115",""
"5572","720678","86","","false","false","2020-08-21T00:00:00","false","false","37",""
"5573","720679","672","","false","false","2020-08-21T00:00:00","true","false","28",""
"5574","720680","1404","","false","false","2020-08-21T00:00:00","true","false","47",""
"5575","720747","3567","","false","false","2020-08-24T00:00:00","false","false","72",""
"5576","720751","22","","false","false","2020-08-24T00:00:00","false","false","94",""
"5577","720752","22","","false","false","2020-08-24T00:00:00","true","false","124",""
"5578","720753","3298","","false","false","2020-08-24T00:00:00","false","false","94",""
"5579","720755","108","","false","false","2020-08-24T00:00:00","false","false","124",""
"5580","720953","135","","false","false","2022-08-19T00:00:00","false","false","43",""
"5581","721049","102","","false","false","2020-08-25T00:00:00","false","false","40",""
"5582","721051","52","","false","false","2020-08-25T00:00:00","true","false","40",""
"5583","721054","676","","false","false","2020-08-25T00:00:00","false","false","40",""
"5584","721214","5234","","false","false","2021-03-10T00:00:00","false","false","37",""
"5585","721485","1906","","false","false","2020-08-26T00:00:00","false","false","128",""
"5586","721486","1906","","false","false","2020-08-26T00:00:00","false","false","128",""
"5587","721718","1906","","false","false","2020-08-27T00:00:00","false","false","128",""
"5588","721721","1906","","false","false","2020-08-27T00:00:00","false","false","128",""
"5589","721722","1906","","false","false","2020-08-27T00:00:00","false","false","128",""
"5590","721723","1906","","false","false","2020-08-27T00:00:00","false","false","128",""
"5591","722614","133","","false","false","2020-09-01T00:00:00","false","false","43",""
"5592","722616","1908","","false","false","2020-09-01T00:00:00","false","false","40",""
"5593","722618","4885","","false","false","2020-09-01T00:00:00","false","false","26",""
"5594","722619","528","","false","false","2020-09-01T00:00:00","false","false","37",""
"5595","722620","3567","","false","false","2020-09-01T00:00:00","true","false","72",""
"5596","722621","1646","","false","false","2022-01-24T00:00:00","false","false","72",""
"5597","722622","50","","false","false","2020-09-01T00:00:00","true","false","44",""
"5598","722623","1572","","false","false","2020-09-01T00:00:00","false","false","26",""
"5599","722624","1776","","false","false","2020-09-01T00:00:00","false","false","72",""
"5600","722626","1646","","false","false","2020-09-01T00:00:00","false","false","72",""
"5601","722627","1791","","false","false","2020-09-01T00:00:00","false","false","26",""
"5602","723033","672","","false","false","2020-09-02T00:00:00","true","false","28",""
"5603","723034","672","","false","false","2020-09-02T00:00:00","true","false","28",""
"5604","723035","672","","false","false","2020-09-02T00:00:00","true","false","28",""
"5605","723103","1906","","false","false","2020-09-03T00:00:00","false","false","128",""
"5606","723105","1906","","false","false","2020-09-03T00:00:00","false","false","128",""
"5607","723320","102","","false","false","2020-09-03T00:00:00","false","false","40",""
"5608","723360","102","","false","false","2020-09-03T00:00:00","false","false","40",""
"5609","723362","102","","false","false","2020-09-03T00:00:00","false","false","40",""
"5610","723363","78","","false","false","2020-09-03T00:00:00","false","false","40",""
"5611","723321","1646","","false","false","2020-09-03T00:00:00","false","false","72",""
"5612","723322","1776","","false","false","2020-09-03T00:00:00","false","false","72",""
"5613","723327","1769","","false","false","2020-09-03T00:00:00","false","false","71",""
"5614","723328","1770","","false","false","2020-09-03T00:00:00","false","false","71",""
"5615","723329","5614","","false","false","2020-09-03T00:00:00","false","false","71","130"
"5616","723330","5614","","false","false","2020-09-03T00:00:00","false","false","71","130"
"5617","723357","638","","false","false","2020-09-03T00:00:00","false","false","47",""
"5618","723358","672","","false","false","2020-09-03T00:00:00","true","false","28",""
"5619","723323","4997","","false","false","2020-09-03T00:00:00","false","false","50",""
"5620","723643","3589","","false","false","2020-09-07T00:00:00","false","false","26",""
"5621","723681","4956","","false","false","2020-09-07T00:00:00","false","false","43",""
"5622","723960","4225","","false","false","2020-09-08T00:00:00","false","false","50","133"
"5623","000052","1906","","false","false","2020-09-09T00:00:00","true","false","128",""
"5624","000053","1906","","false","false","2020-09-09T00:00:00","true","false","128",""
"5625","000054","1906","","false","false","2020-09-09T00:00:00","true","false","128",""
"5626","000055","1906","","false","false","2020-09-09T00:00:00","true","false","128",""
"5627","000056","1906","","false","false","2020-09-09T00:00:00","true","false","128",""
"5628","724047","672","","false","false","2020-09-09T00:00:00","true","false","28",""
"5629","724116","1646","","false","false","2020-09-09T00:00:00","false","false","72",""
"5630","724343","4542","","false","false","2020-09-09T00:00:00","false","false","76",""
"5631","724350","102","","false","false","2020-09-10T00:00:00","false","false","40",""
"5632","725213","3563","","false","false","2020-09-14T00:00:00","true","false","44",""
"5633","725214","3563","","false","false","2020-09-14T00:00:00","true","false","44",""
"5634","725215","135","","false","false","2020-09-14T00:00:00","false","false","44",""
"5635","724048","672","","false","false","2022-08-29T00:00:00","true","false","28",""
"5636","725209","3148","","false","false","2020-09-14T00:00:00","true","false","59",""
"5637","725210","5320","","false","false","2020-09-14T00:00:00","false","false","115",""
"5638","725211","841","","false","false","2020-09-14T00:00:00","false","false","115",""
"5639","725220","5320","","false","false","2020-09-14T00:00:00","false","false","115",""
"5640","725250","1906","","false","false","2020-09-15T00:00:00","true","false","128",""
"5641","725252","1906","","false","false","2020-09-15T00:00:00","true","false","128",""
"5642","725274","102","","false","false","2020-09-15T00:00:00","false","false","40",""
"5643","725495","1906","","false","false","2020-09-15T00:00:00","true","false","128",""
"5644","725496","1542","","false","false","2020-09-15T00:00:00","false","false","76",""
"5645","725497","1646","","false","false","2020-09-15T00:00:00","false","false","72",""
"5646","725498","1646","","false","false","2020-09-15T00:00:00","false","false","72",""
"5647","725499","1906","","false","false","2020-09-15T00:00:00","true","false","128",""
"5648","725622","1906","","false","false","2020-09-16T00:00:00","true","false","128",""
"5649","725623","1906","","false","false","2020-09-16T00:00:00","true","false","128",""
"5650","725624","1906","","false","false","2020-09-16T00:00:00","true","false","128",""
"5651","725734","4796","","false","false","2020-09-16T00:00:00","false","false","72",""
"5652","725967","3751","","false","false","2020-09-20T00:00:00","false","false","115",""
"5653","725968","3980","","false","false","2020-09-20T00:00:00","true","false","184","186"
"5654","725987","3589","","false","false","2020-09-20T00:00:00","false","false","43",""
"5655","726112","1906","","false","false","2020-09-20T00:00:00","true","false","128",""
"5656","726114","1906","","false","false","2020-09-20T00:00:00","true","false","128","139"
"5657","726115","1906","","false","false","2020-09-20T00:00:00","true","false","128","139"
"5658","726116","1906","","false","false","2020-09-20T00:00:00","true","false","128",""
"5659","726118","1906","","false","false","2020-09-20T00:00:00","true","false","128","148"
"5660","726243","1906","","false","false","2022-09-07T00:00:00","true","false","76",""
"5661","726251","4987","","false","false","2020-09-20T00:00:00","false","false","72","227"
"5662","726506","1906","","false","false","2020-09-22T00:00:00","true","false","128","176"
"5663","726507","1906","","false","false","2020-09-22T00:00:00","true","false","128",""
"5664","726508","1906","","false","false","2020-09-22T00:00:00","false","false","128",""
"5665","726509","1906","","false","false","2020-09-22T00:00:00","false","false","128","139"
"5666","726535","1783","","false","false","2020-09-22T00:00:00","false","false","26",""
"5667","726849","102","","false","false","2020-09-22T00:00:00","false","false","40",""
"5668","726850","52","","false","false","2020-09-22T00:00:00","false","false","115","80"
"5669","726851","3751","","false","false","2020-09-22T00:00:00","false","false","76",""
"5670","726852","5486","","false","false","2020-09-22T00:00:00","false","false","184",""
"5671","726853","440","","false","false","2020-09-22T00:00:00","false","false","44",""
"5672","726854","3589","","false","false","2020-09-22T00:00:00","false","false","44",""
"5673","726856","705","","false","false","2022-03-16T00:00:00","false","false","37",""
"5674","726931","1906","","false","false","2020-09-23T00:00:00","true","false","128",""
"5675","727105","3563","","false","false","2020-09-23T00:00:00","true","false","43",""
"5676","727106","736","","false","false","2020-09-23T00:00:00","false","false","26",""
"5677","727110","1646","","false","false","2020-09-23T00:00:00","false","false","37",""
"5678","727109","1906","","false","false","2020-09-23T00:00:00","false","false","128","141"
"5679","727111","1906","","false","false","2020-09-23T00:00:00","false","false","128","141"
"5680","727112","1906","","false","false","2020-09-23T00:00:00","true","false","128",""
"5681","727113","1906","","false","false","2020-09-23T00:00:00","true","false","128",""
"5682","727114","1906","","false","false","2020-09-23T00:00:00","true","false","128",""
"5683","727116","1906","","false","false","2020-09-23T00:00:00","true","false","128",""
"5684","728861","4077","","false","false","2020-10-01T00:00:00","false","false","184",""
"5685","728864","102","","false","false","2020-10-01T00:00:00","false","false","40",""
"5686","728865","1024","","false","false","2020-10-01T00:00:00","false","false","40",""
"5687","728867","565","","false","false","2020-10-01T00:00:00","false","false","115",""
"5688","728868","1906","","false","false","2020-10-01T00:00:00","true","false","128",""
"5689","728869","135","","false","false","2020-10-01T00:00:00","true","false","43",""
"5690","728870","440","","false","false","2020-10-01T00:00:00","true","false","44",""
"5691","728871","102","","false","false","2020-10-01T00:00:00","false","false","40",""
"5692","728873","3416","","false","false","2020-10-01T00:00:00","false","false","76",""
"5693","728875","1301","","false","false","2020-10-01T00:00:00","false","false","76",""
"5694","728877","1418","","false","false","2020-10-01T00:00:00","false","false","40",""
"5695","728879","179","","false","false","2022-06-06T00:00:00","true","false","124","201"
"5696","728897","3784","","false","false","2020-10-01T00:00:00","false","false","59",""
"5697","728898","3751","","false","false","2022-08-10T00:00:00","true","false","59",""
"5698","728901","367","","false","false","2020-10-01T00:00:00","false","false","124",""
"5699","727187","547","","false","false","2020-10-01T00:00:00","false","false","70",""
"5700","728930","102","","false","false","2020-10-02T00:00:00","false","false","40",""
"5701","728931","706","","false","false","2020-10-02T00:00:00","true","false","28",""
"5702","728932","3751","","false","false","2020-10-02T00:00:00","false","false","59",""
"5703","728993","102","","false","false","2022-09-21T00:00:00","false","false","40",""
"5704","000057","547","","false","false","2020-10-02T00:00:00","false","false","70",""
"5705","729033","1906","","false","false","2022-08-12T00:00:00","true","false","26","216"
"5706","729260","3563","","false","false","2020-10-02T00:00:00","true","false","44",""
"5707","729261","3563","","false","false","2020-10-02T00:00:00","true","false","44",""
"5708","729262","4931","","false","false","2020-10-02T00:00:00","false","false","44",""
"5709","729263","3955","","false","false","2020-10-02T00:00:00","false","false","59",""
"5710","729594","5333","","false","false","2020-10-05T00:00:00","false","false","210",""
"5711","729595","367","","false","false","2020-10-05T00:00:00","false","false","115",""
"5712","729596","1396","","false","false","2020-10-05T00:00:00","false","false","115",""
"5713","729597","3689","","false","false","2022-03-16T00:00:00","false","false","37",""
"5714","729617","1906","","false","false","2020-10-05T00:00:00","true","false","128",""
"5715","729611","1770","","false","false","2020-10-05T00:00:00","false","false","71",""
"5716","729613","5292","","false","false","2020-10-05T00:00:00","false","false","71",""
"5717","729614","22","","false","false","2020-10-05T00:00:00","false","false","71",""
"5718","729624","1769","","false","false","2020-10-05T00:00:00","false","false","71","149"
"5719","729626","1769","","false","false","2020-10-05T00:00:00","false","false","71","149"
"5720","729973","1906","","false","false","2020-10-06T00:00:00","true","false","128",""
"5721","729974","3661","","false","false","2020-10-06T00:00:00","false","false","71",""
"5722","729985","5292","","false","false","2020-10-06T00:00:00","false","false","71",""
"5723","730259","528","","false","false","2021-08-04T00:00:00","true","false","28",""
"5724","730047","3751","","false","false","2020-10-07T00:00:00","false","false","59",""
"5725","730048","3751","","false","false","2020-10-07T00:00:00","false","false","59",""
"5726","730260","4166","","false","false","2020-10-07T00:00:00","false","false","26",""
"5727","730289","4659","","false","false","2021-03-29T00:00:00","true","false","47",""
"5728","730409","1873","","false","false","2020-10-09T00:00:00","false","false","184",""
"5729","730385","468","","false","false","2020-10-09T00:00:00","false","false","26",""
"5730","730542","3589","","false","false","2020-10-09T00:00:00","false","false","43",""
"5731","730544","4634","","false","false","2020-10-09T00:00:00","false","false","76",""
"5732","730537","1906","","false","false","2020-10-09T00:00:00","false","false","128","148"
"5733","730545","535","","false","false","2020-10-09T00:00:00","true","false","47",""
"5734","730546","1770","","false","false","2020-10-09T00:00:00","false","false","166",""
"5735","730798","4148","","false","false","2020-10-09T00:00:00","false","false","43",""
"5736","730800","528","","false","false","2020-10-09T00:00:00","true","false","184",""
"5737","731031","672","","false","false","2020-10-13T00:00:00","true","false","28",""
"5738","731346","5292","","false","false","2020-10-13T00:00:00","false","false","115",""
"5739","731606","4626","","false","false","2022-02-18T00:00:00","false","false","184","279"
"5740","731608","3751","","false","false","2020-10-14T00:00:00","false","false","59",""
"5741","731614","5234","","false","false","2020-10-14T00:00:00","false","false","47",""
"5742","731656","4692","","false","false","2020-10-14T00:00:00","false","false","158","135"
"5743","000058","3563","","false","false","2020-10-15T00:00:00","false","false","43",""
"5745","731882","3589","","false","false","2020-10-16T00:00:00","true","false","28",""
"5746","731883","3563","","false","false","2020-10-16T00:00:00","true","false","43",""
"5747","731884","4351","","false","false","2020-10-16T00:00:00","true","false","43",""
"5748","731885","3751","","false","false","2020-10-16T00:00:00","true","false","76",""
"5749","732226","3526","","false","false","2020-10-19T00:00:00","true","false","72",""
"5750","732228","48","","false","false","2020-10-19T00:00:00","true","false","26",""
"5751","732229","4796","","false","false","2022-10-14T00:00:00","true","false","72",""
"5752","732537","3751","","false","false","2020-10-20T00:00:00","true","false","76",""
"5753","732538","2035","","false","false","2020-10-20T00:00:00","true","false","115",""
"5754","732539","179","","false","false","2020-10-20T00:00:00","true","false","37",""
"5755","732768","179","","false","false","2020-10-21T00:00:00","true","false","71",""
"5756","732769","1769","","false","false","2020-10-21T00:00:00","true","false","71",""
"5757","732772","705","","false","false","2020-10-21T00:00:00","true","false","37",""
"5758","732779","144","","false","false","2020-10-21T00:00:00","true","false","26",""
"5759","732782","252","","false","false","2020-10-21T00:00:00","true","false","50",""
"5760","733051","3751","","false","false","2020-10-22T00:00:00","true","false","184",""
"5761","733052","973","","false","false","2020-10-22T00:00:00","true","false","47",""
"5762","733053","3751","","false","false","2020-10-22T00:00:00","true","false","70",""
"5763","733352","672","","false","false","2020-10-26T00:00:00","true","false","72",""
"5764","733356","672","","false","false","2020-10-26T00:00:00","true","false","72",""
"5765","733358","528","","false","false","2020-10-26T00:00:00","true","false","28",""
"5766","733360","667","","false","false","2020-10-26T00:00:00","true","false","26",""
"5767","734219","67","","false","false","2020-10-28T00:00:00","true","false","47",""
"5768","734220","1783","","false","false","2020-10-28T00:00:00","true","false","26",""
"5769","734221","1542","","false","false","2020-10-28T00:00:00","true","false","76",""
"5770","734222","440","","false","false","2021-10-13T00:00:00","false","false","184",""
"5771","000059","8","","false","false","2020-11-02T00:00:00","false","false","69",""
"5772","735388","102","","false","false","2020-11-03T00:00:00","true","false","40",""
"5773","735389","1602","","false","false","2020-11-03T00:00:00","true","false","47",""
"5775","735710","22","","false","false","2020-11-04T00:00:00","true","false","71",""
"5776","735711","1769","","false","false","2020-11-04T00:00:00","true","false","71",""
"5777","735712","1770","","false","false","2020-11-04T00:00:00","true","false","71",""
"5778","735718","4997","","false","false","2020-11-04T00:00:00","true","false","50",""
"5779","735733","535","","false","false","2020-11-04T00:00:00","true","false","47",""
"5780","735734","1655","","false","false","2020-11-04T00:00:00","true","false","47",""
"5781","000060","3661","","false","false","2020-11-04T00:00:00","false","false","71",""
"5782","735992","841","","false","false","2020-11-05T00:00:00","true","false","115",""
"5783","735995","5320","","false","false","2020-11-05T00:00:00","true","false","115",""
"5784","735997","3751","","false","false","2020-11-05T00:00:00","true","false","76",""
"5785","735999","702","","false","false","2020-11-05T00:00:00","false","false","234",""
"5786","736000","5486","","false","false","2020-11-05T00:00:00","true","false","71",""
"5787","736002","973","","false","false","2020-11-05T00:00:00","true","false","47",""
"5788","736004","547","","false","false","2020-11-05T00:00:00","true","false","70",""
