table_schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default
public,listings,11,expiryDate,timestamp without time zone,YES,
public,listings,12,reducedDate,timestamp without time zone,YES,
public,listings,13,pendingDate,timestamp without time zone,YES,
public,listings,14,withdrawnDate,timestamp without time zone,YES,
public,listings,15,occupationDate,timestamp without time zone,YES,
public,listings,16,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,listings,17,updatedAt,timestamp without time zone,NO,
public,listings,18,deletedAt,timestamp without time zone,YES,
public,loom_user_tokens,1,id,integer,NO,nextval('loom_user_tokens_id_seq'::regclass)
public,loom_user_tokens,2,user_email,text,NO,
public,loom_user_tokens,3,access_enc,text,NO,
public,loom_user_tokens,4,refresh_enc,text,YES,
public,loom_user_tokens,5,expires_at,timestamp with time zone,YES,
public,loom_user_tokens,6,loom_email,text,YES,
public,loom_user_tokens,7,created_at,timestamp with time zone,NO,now()
public,loom_user_tokens,8,updated_at,timestamp with time zone,NO,now()
public,loom_user_tokens,9,consent_accepted,boolean,NO,false
public,market_center_statuses,1,id,integer,NO,nextval('market_center_statuses_id_seq'::regclass)
public,market_center_statuses,2,name,text,NO,
public,market_centers,1,id,integer,NO,nextval('market_centers_id_seq'::regclass)
public,market_centers,2,name,text,NO,
public,market_centers,3,addressId,integer,NO,
public,market_centers,4,frontdoorId,integer,YES,
public,market_centers,5,statusId,integer,NO,
public,market_centers,6,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,market_centers,7,updatedAt,timestamp without time zone,NO,
public,market_centers,8,deletedAt,timestamp without time zone,YES,
public,marketing_plan_documents,1,id,integer,NO,nextval('marketing_plan_documents_id_seq'::regclass)
public,marketing_plan_documents,2,associate_email,text,NO,
public,marketing_plan_documents,3,associate_db_id,text,YES,
public,marketing_plan_documents,4,property_address,text,YES,
public,marketing_plan_documents,5,seller_name,text,YES,
public,marketing_plan_documents,6,source_cma_id,integer,YES,
public,marketing_plan_documents,7,file_name,text,NO,
public,marketing_plan_documents,8,file_url,text,NO,
public,marketing_plan_documents,9,created_at,timestamp with time zone,NO,now()
public,provinces,1,id,integer,NO,nextval('provinces_id_seq'::regclass)
public,provinces,2,name,text,NO,
public,provinces,3,countryId,integer,NO,
public,provinces,4,p24Id,integer,YES,
public,provinces,5,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,provinces,6,updatedAt,timestamp without time zone,NO,
public,public_agents_v,1,id,text,YES,
public,public_agents_v,2,slug,text,YES,
public,public_agents_v,3,name,text,YES,
public,public_agents_v,4,title,text,YES,
public,public_agents_v,5,phone,text,YES,
public,public_agents_v,6,email,text,YES,
public,public_agents_v,7,whatsapp,text,YES,
public,public_agents_v,8,photo_url,text,YES,
public,public_agents_v,9,market_center_id,text,YES,
public,public_agents_v,10,team_id,text,YES,
public,public_leads,1,id,bigint,NO,nextval('public_leads_id_seq'::regclass)
public,public_leads,2,listing_id,text,NO,
public,public_leads,3,internal_listing_agent_id,text,NO,
public,public_leads,4,display_context_type,text,NO,
public,public_leads,5,display_context_id,text,NO,
public,public_leads,6,public_display_contact_id,text,NO,
public,public_leads,7,page_url,text,NO,
public,public_leads,8,lead_name,text,NO,
public,public_leads,9,lead_phone,text,NO,
public,public_leads,10,lead_email,text,NO,
public,public_leads,11,message,text,NO,
public,public_leads,12,created_at,timestamp with time zone,NO,now()
public,public_listings_v,1,id,text,YES,
public,public_listings_v,2,slug,text,YES,
public,public_listings_v,3,listing_number,text,YES,
public,public_listings_v,4,title,text,YES,
public,public_listings_v,5,short_description,text,YES,
public,public_listings_v,6,description,text,YES,
public,public_listings_v,7,property_type,text,YES,
public,public_listings_v,8,sale_or_rent,text,YES,
public,public_listings_v,9,suburb,text,YES,
public,public_listings_v,10,city,text,YES,
public,public_listings_v,11,province,text,YES,
public,public_listings_v,12,price,numeric,YES,
public,public_listings_v,13,bedrooms,integer,YES,
public,public_listings_v,14,bathrooms,integer,YES,
public,public_listings_v,15,garages,integer,YES,
public,public_listings_v,16,parking,integer,YES,
public,public_listings_v,17,updated_at,timestamp without time zone,YES,
public,public_listings_v,18,published_at,timestamp without time zone,YES,
public,public_listings_v,19,status,text,YES,
public,public_listings_v,20,image_urls,ARRAY,YES,
public,public_listings_v,21,internal_listing_agent_id,text,YES,
public,public_listings_v,22,market_center_id,text,YES,
public,public_listings_v,23,team_id,text,YES,
public,public_listings_v,24,feature_tags,ARRAY,YES,
public,public_market_centres_v,1,id,text,YES,
public,public_market_centres_v,2,slug,text,YES,
public,public_market_centres_v,3,name,text,YES,
public,public_market_centres_v,4,description,text,YES,
public,public_market_centres_v,5,phone,text,YES,
public,public_market_centres_v,6,email,text,YES,
public,public_market_centres_v,7,logo_url,text,YES,
public,public_market_centres_v,8,contact_person,text,YES,
public,public_teams_v,1,id,text,YES,
public,public_teams_v,2,slug,text,YES,
public,public_teams_v,3,name,text,YES,
public,public_teams_v,4,description,text,YES,
public,public_teams_v,5,lead_name,text,YES,
public,public_teams_v,6,lead_photo_url,text,YES,
public,public_teams_v,7,phone,text,YES,
public,public_teams_v,8,email,text,YES,
public,public_teams_v,9,market_center_id,text,YES,
public,referral_statuses,1,id,integer,NO,nextval('referral_statuses_id_seq'::regclass)
public,referral_statuses,2,name,text,NO,
public,referral_types,1,id,integer,NO,nextval('referral_types_id_seq'::regclass)
public,referral_types,2,name,text,NO,
public,roles,1,id,text,NO,
public,roles,2,name,text,NO,
public,roles,3,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,suburbs,1,id,integer,NO,nextval('suburbs_id_seq'::regclass)
public,suburbs,2,name,text,NO,
public,suburbs,3,cityId,integer,NO,
public,suburbs,4,p24Id,integer,YES,
public,suburbs,5,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,suburbs,6,updatedAt,timestamp without time zone,NO,
public,team_statuses,1,id,integer,NO,nextval('team_statuses_id_seq'::regclass)
public,team_statuses,2,name,text,NO,
public,teams,1,id,integer,NO,nextval('teams_id_seq'::regclass)
public,teams,2,name,text,NO,
public,teams,3,marketCenterId,integer,NO,
public,teams,4,statusId,integer,NO,
public,teams,5,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,teams,6,updatedAt,timestamp without time zone,NO,
public,teams,7,deletedAt,timestamp without time zone,YES,
public,transaction_associate_payment_details,1,id,integer,NO,nextval('transaction_associate_payment_details_id_seq'::regclass)
public,transaction_associate_payment_details,2,transactionAssociateId,integer,NO,
public,transaction_associate_payment_details,3,paymentAmount,numeric,YES,
public,transaction_associate_payment_details,4,commissionPercentage,numeric,YES,
public,transaction_associate_payment_details,5,paymentStatus,text,YES,
public,transaction_associate_payment_details,6,transactionGCIBeforeFees,numeric,YES,
public,transaction_associate_payment_details,7,productionRoyalties,numeric,YES,
public,transaction_associate_payment_details,8,growthShare,numeric,YES,
public,transaction_associate_payment_details,9,gciAfterFeesExclVAT,numeric,YES,
public,transaction_associate_payment_details,10,capRemaining,numeric,YES,
public,transaction_associate_payment_details,11,associateDollar,numeric,YES,
public,transaction_associate_payment_details,12,teamDollar,numeric,YES,
public,transaction_associate_payment_details,13,mcDollar,numeric,YES,
public,transaction_associate_payment_details,14,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_associate_payment_details,15,updatedAt,timestamp without time zone,NO,
public,transaction_associate_types,1,id,integer,NO,nextval('transaction_associate_types_id_seq'::regclass)
public,transaction_associate_types,2,name,text,NO,
public,transaction_associates,1,id,integer,NO,nextval('transaction_associates_id_seq'::regclass)
public,transaction_associates,2,transactionId,integer,NO,
public,transaction_associates,3,associateId,integer,NO,
public,transaction_associates,4,marketCenterId,integer,YES,
public,transaction_associates,5,teamId,integer,YES,
public,transaction_associates,6,managementMarketCenterId,integer,YES,
public,transaction_associates,7,transactionAssociateTypeId,integer,NO,
public,transaction_associates,8,contactId,integer,YES,
public,transaction_associates,9,splitPercentage,numeric,NO,0
public,transaction_associates,10,outsideAgency,text,YES,
public,transaction_associates,11,softDelete,boolean,NO,false
public,transaction_associates,12,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_associates,13,updatedAt,timestamp without time zone,NO,
public,transaction_bonds,1,id,integer,NO,nextval('transaction_bonds_id_seq'::regclass)
public,transaction_bonds,2,transactionId,integer,NO,
public,transaction_bonds,3,bondAmount,numeric,YES,
public,transaction_bonds,4,registrationNumber,text,YES,
public,transaction_bonds,5,transactionFinancingTypeId,integer,YES,
public,transaction_bonds,6,transactionFinancialInstitutionId,integer,YES,
public,transaction_bonds,7,transactionFinancingChannelId,integer,YES,
public,transaction_bonds,8,transferAttorneyId,integer,YES,
public,transaction_bonds,9,bondAttorneyId,integer,YES,
public,transaction_bonds,10,transactionFinancingChannelContactPersonId,text,YES,
public,transaction_bonds,11,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_bonds,12,updatedAt,timestamp without time zone,NO,
public,transaction_contact_types,1,id,integer,NO,nextval('transaction_contact_types_id_seq'::regclass)
public,transaction_contact_types,2,name,text,NO,
public,transaction_contacts,1,id,integer,NO,nextval('transaction_contacts_id_seq'::regclass)
public,transaction_contacts,2,transactionId,integer,NO,
public,transaction_contacts,3,contactId,integer,NO,
public,transaction_contacts,4,transactionContactTypeId,integer,NO,
public,transaction_contacts,5,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_descriptions,1,id,integer,NO,nextval('transaction_descriptions_id_seq'::regclass)
public,transaction_descriptions,2,transactionId,integer,NO,
public,transaction_descriptions,3,soldPrice,numeric,NO,
public,transaction_descriptions,4,contractGCIExclVAT,numeric,NO,
public,transaction_descriptions,5,transactionDate,timestamp without time zone,YES,
public,transaction_descriptions,6,varianceSaleListPricePerc,numeric,YES,
public,transaction_descriptions,7,avgCommsPerc,numeric,YES,
public,transaction_descriptions,8,soldDate,timestamp without time zone,YES,
public,transaction_descriptions,9,expectedDate,timestamp without time zone,YES,
public,transaction_descriptions,10,paymentNotes,text,YES,
public,transaction_descriptions,11,returnNotes,text,YES,
public,transaction_descriptions,12,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_descriptions,13,updatedAt,timestamp without time zone,NO,
public,transaction_documents,1,id,integer,NO,nextval('transaction_documents_id_seq'::regclass)
public,transaction_documents,2,transactionId,integer,NO,
public,transaction_documents,3,documentId,text,NO,
public,transaction_documents,4,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_financial_institutions,1,id,integer,NO,nextval('transaction_financial_institutions_id_seq'::regclass)
public,transaction_financial_institutions,2,name,text,NO,
public,transaction_financial_institutions,3,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_financial_institutions,4,updatedAt,timestamp without time zone,NO,
public,transaction_financing_channels,1,id,integer,NO,nextval('transaction_financing_channels_id_seq'::regclass)
public,transaction_financing_channels,2,name,text,NO,
public,transaction_financing_types,1,id,integer,NO,nextval('transaction_financing_types_id_seq'::regclass)
public,transaction_financing_types,2,name,text,NO,
public,transaction_notes,1,id,integer,NO,nextval('transaction_notes_id_seq'::regclass)
public,transaction_notes,2,transactionId,integer,NO,
public,transaction_notes,3,content,text,NO,
public,transaction_notes,4,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transaction_statuses,1,id,integer,NO,nextval('transaction_statuses_id_seq'::regclass)
public,transaction_statuses,2,name,text,NO,
public,transactions,1,id,integer,NO,nextval('transactions_id_seq'::regclass)
public,transactions,2,transactionNumber,text,NO,
public,transactions,3,listingId,integer,NO,
public,transactions,4,statusId,integer,NO,
public,transactions,5,statusChangeDate,timestamp without time zone,YES,
public,transactions,6,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,transactions,7,updatedAt,timestamp without time zone,NO,
public,transactions,8,whoUpdatedId,text,YES,
public,transactions,9,whenUpdated,timestamp without time zone,NO,
public,transactions,10,deletedAt,timestamp without time zone,YES,
public,user_roles,1,userId,text,NO,
public,user_roles,2,roleId,text,NO,
public,users,1,id,text,NO,
public,users,2,email,text,NO,
public,users,3,password,text,NO,
public,users,4,firstName,text,NO,
public,users,5,lastName,text,NO,
public,users,6,createdAt,timestamp without time zone,NO,CURRENT_TIMESTAMP
public,users,7,updatedAt,timestamp without time zone,NO,
public,users,8,deletedAt,timestamp without time zone,YES,
staging,associate_admin_market_centers_raw,1,source_associate_id,text,YES,
staging,associate_admin_market_centers_raw,2,source_market_center_id,text,YES,
staging,associate_admin_teams_raw,1,source_associate_id,text,YES,
staging,associate_admin_teams_raw,2,source_team_id,text,YES,
staging,associate_business_details_raw,1,source_associate_id,text,YES,
staging,associate_business_details_raw,2,kwuid,text,YES,
staging,associate_business_details_raw,3,growth_share_sponsor_source_id,text,YES,
staging,associate_business_details_raw,4,proposed_growth_share_sponsor,text,YES,
staging,associate_business_details_raw,5,temporary_growth_share_sponsor,text,YES,
staging,associate_business_details_raw,6,vested,text,YES,
staging,associate_business_details_raw,7,vesting_start_period,text,YES,
staging,associate_business_details_raw,8,listing_approval_required,text,YES,
staging,associate_business_details_raw,9,exclude_from_individual_reports,text,YES,
staging,associate_business_details_raw,10,source_market_center_id,text,YES,
staging,associate_business_details_raw,11,source_team_id,text,YES,
staging,associate_commissions_raw,1,source_associate_id,text,YES,
staging,associate_commissions_raw,2,commission_split_pct,text,YES,
staging,associate_commissions_raw,3,total_cap_amount,text,YES,
staging,associate_commissions_raw,4,manual_cap,text,YES,
staging,associate_dates_raw,1,source_associate_id,text,YES,
staging,associate_dates_raw,2,start_date,text,YES,
staging,associate_dates_raw,3,end_date,text,YES,
staging,associate_dates_raw,4,anniversary_date,text,YES,
staging,associate_dates_raw,5,cap_date,text,YES,
staging,associate_documents_raw,1,id,bigint,NO,nextval('staging.associate_documents_raw_id_seq'::regclass)
staging,associate_documents_raw,2,source_associate_id,text,YES,
staging,associate_documents_raw,3,source_document_id,text,YES,
staging,associate_documents_raw,4,source_associate_document_type_id,text,YES,
staging,associate_documents_raw,5,associate_document_type,text,YES,
staging,associate_documents_raw,6,document_url,text,YES,
staging,associate_documents_raw,7,preview_url,text,YES,
staging,associate_documents_raw,8,file_name,text,YES,
staging,associate_documents_raw,9,created_at,timestamp with time zone,YES,
staging,associate_documents_raw,10,updated_at,timestamp with time zone,YES,
staging,associate_documents_raw,11,soft_delete,boolean,YES,false
staging,associate_documents_raw,12,loaded_at,timestamp with time zone,NO,now()
staging,associate_job_titles_raw,1,source_associate_id,text,YES,
staging,associate_job_titles_raw,2,job_title_name,text,YES,
staging,associate_roles_raw,1,source_associate_id,text,YES,
staging,associate_roles_raw,2,role_name,text,YES,
staging,associate_service_communities_raw,1,source_associate_id,text,YES,
staging,associate_service_communities_raw,2,service_community_name,text,YES,
staging,associate_third_party_raw,1,source_associate_id,text,YES,
staging,associate_third_party_raw,2,feed_to_p24,text,YES,
staging,associate_third_party_raw,3,p24_agent_id,text,YES,
staging,associate_third_party_raw,4,entegral_agent_id,text,YES,
staging,associate_third_party_raw,5,feed_to_entegral,text,YES,
staging,associate_third_party_raw,6,entegral_sync_message,text,YES,
staging,associates_raw,1,id,bigint,NO,nextval('staging.associates_raw_id_seq'::regclass)
staging,associates_raw,2,batch_id,text,NO,
staging,associates_raw,3,source_associate_id,text,YES,
staging,associates_raw,4,first_name,text,YES,
staging,associates_raw,5,last_name,text,YES,
staging,associates_raw,6,email,text,YES,
staging,associates_raw,7,status_name,text,YES,
staging,associates_raw,8,market_center_name,text,YES,
staging,associates_raw,9,team_name,text,YES,
staging,associates_raw,10,kwuid,text,YES,
staging,associates_raw,11,source_updated_at,timestamp with time zone,YES,
staging,associates_raw,12,raw_payload,jsonb,YES,
staging,associates_raw,13,loaded_at,timestamp with time zone,NO,now()
staging,listing_associates,1,id,bigint,NO,nextval('staging.listing_associates_id_seq'::regclass)
staging,listing_associates,2,source_listing_id,text,YES,
staging,listing_associates,3,source_associate_id,text,YES,
staging,listing_associates,4,associate_name,text,YES,
staging,listing_associates,5,is_primary,boolean,YES,
staging,listing_associates,6,loaded_at,timestamp with time zone,NO,now()
staging,listing_documents_raw,1,id,bigint,NO,nextval('staging.listing_documents_raw_id_seq'::regclass)
staging,listing_documents_raw,2,source_listing_id,text,YES,
staging,listing_documents_raw,3,source_document_id,text,YES,
staging,listing_documents_raw,4,source_listing_document_type_id,text,YES,
staging,listing_documents_raw,5,listing_document_type,text,YES,
staging,listing_documents_raw,6,document_url,text,YES,
staging,listing_documents_raw,7,preview_url,text,YES,
staging,listing_documents_raw,8,file_name,text,YES,
staging,listing_documents_raw,9,created_at,timestamp with time zone,YES,
staging,listing_documents_raw,10,updated_at,timestamp with time zone,YES,
staging,listing_documents_raw,11,soft_delete,boolean,YES,false
staging,listing_documents_raw,12,loaded_at,timestamp with time zone,NO,now()
staging,listing_features_raw,1,id,bigint,NO,nextval('staging.listing_features_raw_id_seq'::regclass)
staging,listing_features_raw,2,source_listing_id,text,YES,
staging,listing_features_raw,3,source_feature_id,text,YES,
staging,listing_features_raw,4,feature_name,text,YES,
staging,listing_features_raw,5,source_feature_category_id,text,YES,
staging,listing_features_raw,6,soft_delete,boolean,YES,false
staging,listing_features_raw,7,updated_at,timestamp with time zone,YES,
staging,listing_features_raw,8,loaded_at,timestamp with time zone,NO,now()
staging,listing_images_raw,1,id,bigint,NO,nextval('staging.listing_images_raw_id_seq'::regclass)
staging,listing_images_raw,2,source_listing_id,text,YES,
staging,listing_images_raw,3,document_id,text,YES,
staging,listing_images_raw,4,image_url,text,YES,
staging,listing_images_raw,5,preview_url,text,YES,
staging,listing_images_raw,6,order_number,integer,YES,
staging,listing_images_raw,7,image_caption,text,YES,
staging,listing_images_raw,8,loaded_at,timestamp with time zone,NO,now()
staging,listing_marketing_urls_raw,1,id,bigint,NO,nextval('staging.listing_marketing_urls_raw_id_seq'::regclass)
staging,listing_marketing_urls_raw,2,source_listing_id,text,YES,
staging,listing_marketing_urls_raw,3,url,text,YES,
staging,listing_marketing_urls_raw,4,marketing_url_type_id,text,YES,
staging,listing_marketing_urls_raw,5,loaded_at,timestamp with time zone,NO,now()
staging,listing_p24_feed_items_raw,1,id,bigint,NO,nextval('staging.listing_p24_feed_items_raw_id_seq'::regclass)
staging,listing_p24_feed_items_raw,2,source_listing_p24_feed_item_id,text,YES,
staging,listing_p24_feed_items_raw,3,source_listing_id,text,YES,
staging,listing_p24_feed_items_raw,4,source_status_id,text,YES,
staging,listing_p24_feed_items_raw,5,json_to_feed,text,YES,
staging,listing_p24_feed_items_raw,6,blob_url,text,YES,
staging,listing_p24_feed_items_raw,7,created_at,timestamp with time zone,YES,
staging,listing_p24_feed_items_raw,8,updated_at,timestamp with time zone,YES,
staging,listing_p24_feed_items_raw,9,loaded_at,timestamp with time zone,NO,now()
staging,listing_property_areas_raw,1,id,bigint,NO,nextval('staging.listing_property_areas_raw_id_seq'::regclass)
staging,listing_property_areas_raw,2,source_listing_id,text,YES,
staging,listing_property_areas_raw,3,source_property_area_id,text,YES,
staging,listing_property_areas_raw,4,property_area_name,text,YES,
staging,listing_property_areas_raw,5,area_size,numeric,YES,
staging,listing_property_areas_raw,6,source_measurement_type_id,text,YES,
staging,listing_property_areas_raw,7,soft_delete,boolean,YES,false
staging,listing_property_areas_raw,8,updated_at,timestamp with time zone,YES,
staging,listing_property_areas_raw,9,loaded_at,timestamp with time zone,NO,now()
staging,listings_raw,1,id,bigint,NO,nextval('staging.listings_raw_id_seq'::regclass)
staging,listings_raw,2,batch_id,text,NO,
staging,listings_raw,3,source_listing_id,text,YES,
staging,listings_raw,4,listing_number,text,YES,
staging,listings_raw,5,status_name,text,YES,
staging,listings_raw,6,market_center_name,text,YES,
staging,listings_raw,7,sale_or_rent,text,YES,
staging,listings_raw,8,street_number,text,YES,
staging,listings_raw,9,street_name,text,YES,
staging,listings_raw,10,suburb,text,YES,
staging,listings_raw,11,city,text,YES,
staging,listings_raw,12,province,text,YES,
staging,listings_raw,13,country,text,YES,
staging,listings_raw,14,price,numeric,YES,
staging,listings_raw,15,expiry_date,timestamp with time zone,YES,
staging,listings_raw,16,source_updated_at,timestamp with time zone,YES,
staging,listings_raw,17,property_title,text,YES,
staging,listings_raw,18,short_title,text,YES,
staging,listings_raw,19,property_description,text,YES,
staging,listings_raw,20,listing_images_json,jsonb,YES,
staging,listings_raw,21,raw_payload,jsonb,YES,
staging,listings_raw,22,loaded_at,timestamp with time zone,NO,now()
staging,market_centers_raw,1,id,bigint,NO,nextval('staging.market_centers_raw_id_seq'::regclass)
staging,market_centers_raw,2,batch_id,text,NO,
staging,market_centers_raw,3,source_market_center_id,text,YES,
staging,market_centers_raw,4,name,text,YES,
staging,market_centers_raw,5,status_name,text,YES,
staging,market_centers_raw,6,frontdoor_id,text,YES,
staging,market_centers_raw,7,source_updated_at,timestamp with time zone,YES,
staging,market_centers_raw,8,raw_payload,jsonb,YES,
staging,market_centers_raw,9,loaded_at,timestamp with time zone,NO,now()
staging,portal_fields_raw,1,source_listing_id,text,YES,
staging,portal_fields_raw,2,listing_number,text,YES,
staging,portal_fields_raw,3,display_address_on_website,text,YES,
staging,portal_fields_raw,4,feed_to_property24,text,YES,
staging,portal_fields_raw,5,property24_ref1,text,YES,
staging,portal_fields_raw,6,feed_to_entegral,text,YES,
staging,portal_fields_raw,7,feed_to_private_property,text,YES,
staging,portal_fields_raw,8,private_property_ref1,text,YES,
staging,portal_fields_raw,9,feed_to_kww,text,YES,
staging,portal_fields_raw,10,kww_property_reference,text,YES,
staging,portal_fields_raw_norm,1,source_listing_id,text,YES,
staging,portal_fields_raw_norm,2,listing_number,text,YES,
staging,portal_fields_raw_norm,3,display_address_on_website,boolean,YES,
staging,portal_fields_raw_norm,4,feed_to_property24,boolean,YES,
staging,portal_fields_raw_norm,5,property24_ref1,text,YES,
staging,portal_fields_raw_norm,6,feed_to_entegral,boolean,YES,
staging,portal_fields_raw_norm,7,feed_to_private_property,boolean,YES,
staging,portal_fields_raw_norm,8,private_property_ref1,text,YES,
staging,portal_fields_raw_norm,9,feed_to_kww,boolean,YES,
staging,portal_fields_raw_norm,10,kww_property_reference,text,YES,
staging,ssms_listing_area_features_flat_raw,1,id,bigint,NO,nextval('staging.ssms_listing_area_features_flat_raw_id_seq'::regclass)
staging,ssms_listing_area_features_flat_raw,2,source_listing_id,text,YES,
staging,ssms_listing_area_features_flat_raw,3,listing_number,text,YES,
staging,ssms_listing_area_features_flat_raw,4,listing_property_area_id,text,YES,
staging,ssms_listing_area_features_flat_raw,5,listing_property_area_type_id,text,YES,
staging,ssms_listing_area_features_flat_raw,6,area_name,text,YES,
staging,ssms_listing_area_features_flat_raw,7,feature_name,text,YES,
staging,ssms_listing_area_features_flat_raw,8,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_building_area_features_raw,1,id,bigint,NO,nextval('staging.ssms_listing_building_area_features_raw_id_seq'::regclass)
staging,ssms_listing_building_area_features_raw,2,source_listing_id,text,YES,
staging,ssms_listing_building_area_features_raw,3,listing_number,text,YES,
staging,ssms_listing_building_area_features_raw,4,listing_building_info_id,text,YES,
staging,ssms_listing_building_area_features_raw,5,area_name,text,YES,
staging,ssms_listing_building_area_features_raw,6,feature_name,text,YES,
staging,ssms_listing_building_area_features_raw,7,feature_p24_tag,text,YES,
staging,ssms_listing_building_area_features_raw,8,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_building_info_internet_raw,1,id,bigint,NO,nextval('staging.ssms_listing_building_info_internet_raw_id_seq'::regclass)
staging,ssms_listing_building_info_internet_raw,2,source_listing_id,text,YES,
staging,ssms_listing_building_info_internet_raw,3,listing_number,text,YES,
staging,ssms_listing_building_info_internet_raw,4,listing_building_info_id,text,YES,
staging,ssms_listing_building_info_internet_raw,5,adsl,boolean,YES,
staging,ssms_listing_building_info_internet_raw,6,dialup,boolean,YES,
staging,ssms_listing_building_info_internet_raw,7,fibre,boolean,YES,
staging,ssms_listing_building_info_internet_raw,8,fixed_wimax,boolean,YES,
staging,ssms_listing_building_info_internet_raw,9,isdn,boolean,YES,
staging,ssms_listing_building_info_internet_raw,10,satellite,boolean,YES,
staging,ssms_listing_building_info_internet_raw,11,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_building_info_public_transport_raw,1,id,bigint,NO,nextval('staging.ssms_listing_building_info_public_transport_raw_id_seq'::regclass)
staging,ssms_listing_building_info_public_transport_raw,2,source_listing_id,text,YES,
staging,ssms_listing_building_info_public_transport_raw,3,listing_number,text,YES,
staging,ssms_listing_building_info_public_transport_raw,4,listing_building_info_id,text,YES,
staging,ssms_listing_building_info_public_transport_raw,5,has_nearby_bus_service,boolean,YES,
staging,ssms_listing_building_info_public_transport_raw,6,has_nearby_minibus_taxi_service,boolean,YES,
staging,ssms_listing_building_info_public_transport_raw,7,has_nearby_train_service,boolean,YES,
staging,ssms_listing_building_info_public_transport_raw,8,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_building_info_raw,1,id,bigint,NO,nextval('staging.ssms_listing_building_info_raw_id_seq'::regclass)
staging,ssms_listing_building_info_raw,2,source_listing_id,text,YES,
staging,ssms_listing_building_info_raw,3,listing_number,text,YES,
staging,ssms_listing_building_info_raw,4,listing_building_info_id,text,YES,
staging,ssms_listing_building_info_raw,5,erf_size,text,YES,
staging,ssms_listing_building_info_raw,6,floor_area,text,YES,
staging,ssms_listing_building_info_raw,7,number_of_floors,text,YES,
staging,ssms_listing_building_info_raw,8,construction_year,text,YES,
staging,ssms_listing_building_info_raw,9,height_restriction,text,YES,
staging,ssms_listing_building_info_raw,10,furnished_property,boolean,YES,
staging,ssms_listing_building_info_raw,11,has_flatlet,boolean,YES,
staging,ssms_listing_building_info_raw,12,pet_friendly,boolean,YES,
staging,ssms_listing_building_info_raw,13,out_building_size,text,YES,
staging,ssms_listing_building_info_raw,14,has_backup_water,boolean,YES,
staging,ssms_listing_building_info_raw,15,has_generator,boolean,YES,
staging,ssms_listing_building_info_raw,16,has_standalone_building,boolean,YES,
staging,ssms_listing_building_info_raw,17,wheelchair_accessible,boolean,YES,
staging,ssms_listing_building_info_raw,18,zoning_type,text,YES,
staging,ssms_listing_building_info_raw,19,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_building_info_sustainability_raw,1,id,bigint,NO,nextval('staging.ssms_listing_building_info_sustainability_raw_id_seq'::regclass)
staging,ssms_listing_building_info_sustainability_raw,2,source_listing_id,text,YES,
staging,ssms_listing_building_info_sustainability_raw,3,listing_number,text,YES,
staging,ssms_listing_building_info_sustainability_raw,4,listing_building_info_id,text,YES,
staging,ssms_listing_building_info_sustainability_raw,5,has_solar_panels,boolean,YES,
staging,ssms_listing_building_info_sustainability_raw,6,has_solar_geyser,boolean,YES,
staging,ssms_listing_building_info_sustainability_raw,7,has_gas_geyser,boolean,YES,
staging,ssms_listing_building_info_sustainability_raw,8,has_water_tank,boolean,YES,
staging,ssms_listing_building_info_sustainability_raw,9,has_borehole,boolean,YES,
staging,ssms_listing_building_info_sustainability_raw,10,has_backup_battery_or_inverter,boolean,YES,
staging,ssms_listing_building_info_sustainability_raw,11,loaded_at,timestamp with time zone,NO,now()
staging,ssms_listing_details_raw,1,id,bigint,NO,nextval('staging.ssms_listing_details_raw_id_seq'::regclass)
staging,ssms_listing_details_raw,2,source_listing_id,text,YES,
staging,ssms_listing_details_raw,3,listing_number,text,YES,
staging,ssms_listing_details_raw,4,status_name,text,YES,
staging,ssms_listing_details_raw,5,listing_status_tag,text,YES,
staging,ssms_listing_details_raw,6,sale_or_rent,text,YES,
staging,ssms_listing_details_raw,7,list_date,text,YES,
staging,ssms_listing_details_raw,8,reduced_date,text,YES,
staging,ssms_listing_details_raw,9,reduced_price,text,YES,
